ID,ONETCode,Gender,Age,White,AfnAmn,AsnPI,HispLat,NAorAI,Other,OthrTxt,Educ,HSGPA,HS4,HSTotal,ColGPA,ColGPA4,ColGPATotal,CurrEmpl,AvgHrs,JobTitle,Mgmt,NumMgmt,Salary,CHIncome,Rltnshp,Chldrn,NumChlrn,USLadder,CommLadd,OrgLadd,X1,countryCode,countryName,block
971,25.4013.00,2,23,1,NA,NA,NA,NA,NA,NA,5,3.9,1,NA,3.9,1,NA,1,20,Museum Aide,2,NA,NA,NA,2,2,NA,4,5,2,961,US,United States,0
540,NA,2,25,1,NA,NA,NA,NA,NA,NA,5,3.9,1,NA,3.5,1,NA,1,35,NA,2,NA,NA,NA,1,2,NA,6,6,9,536,US,United States,0
59,11.2021.00,2,42,NA,NA,1,NA,NA,NA,NA,5,3.6,1,NA,3,1,NA,1,40,Marketing Director/Business Development (for a law,1,1,NA,NA,2,1,1,7,7,9,59,US,United States,0
1239,11.1021.00,1,39,NA,NA,1,NA,NA,NA,NA,5,3.2,1,NA,3,1,NA,1,35,Supervisor,2,NA,NA,NA,2,1,3,6,8,8,1206,US,United States,0
142,11.3031.02,2,36,NA,NA,NA,1,NA,NA,NA,5,3.5,1,NA,3.8,1,NA,1,40,Finance Manager,1,2,65000,6500,3,1,2,5,5,5,142,US,United States,0
487,NA,2,24,1,NA,NA,NA,NA,NA,NA,6,4,1,NA,3.85,1,NA,1,40,Senior Research Fellow,2,NA,20000,2000,1,2,NA,7,6,8,483,BD,Bangladesh,0
180,NA,1,30,1,NA,NA,NA,NA,NA,NA,3,2.67,NA,NA,NA,2,NA,1,30,TURKER,2,NA,10000,1000,1,2,NA,7,8,6,180,US,United States,0
1008,11.1021.00,1,48,1,NA,NA,NA,NA,NA,NA,6,3.98,1,NA,3.5,1,NA,1,50,Business Program Director,1,3,180000,2800,2,1,2,8,8,7,997,US,United States,0
216,17.2061.00,2,26,NA,NA,1,NA,NA,NA,NA,6,3,1,NA,4,1,NA,1,50,computer engineer,1,30,NA,NA,2,2,NA,5,7,6,216,US,United States,0
186,11.9121.01,2,27,1,NA,NA,NA,NA,NA,NA,5,3.7,1,NA,3.84,1,NA,1,35,research coordinator,2,NA,42000,3000,1,2,NA,6,5,4,186,US,United States,0
153,31.1013.00,2,25,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,3.89,1,NA,1,20,Psychiatrist's assistant,2,NA,25000,7500,2,2,NA,6,7,4,153,US,United States,0
16,43.3031.00,2,35,1,NA,NA,NA,NA,NA,NA,4,3.5,1,NA,3.75,1,NA,1,38,bookkeeper,2,NA,37100,8000,2,1,4,6,7,2,16,US,United States,0
722,31.9097.00,2,25,NA,NA,NA,NA,NA,1,mixed,5,3.2,1,NA,2.8,1,NA,1,25,Phlebotomist,2,NA,NA,NA,1,2,NA,6,9,10,716,US,United States,0
140,43.3051.00,2,62,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,4,1,NA,1,30,Payroll Admin,2,NA,20000,2000,3,1,1,6,6,7,140,US,United States,0
913,41.4012.00,2,23,1,NA,NA,NA,NA,NA,NA,5,3.6,1,NA,2.8,1,NA,1,65,sales professional,2,NA,11000,2500,2,2,NA,3,4,1,903,US,United States,0
102,13.2011.01,2,38,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,4,1,NA,1,10,ACCOUNTING,2,NA,NA,7000,2,1,2,6,6,3,102,US,United States,0
495,NA,2,37,1,NA,NA,NA,NA,NA,NA,5,3.9,1,NA,3.8,1,NA,1,60,Lead Organizer,1,4,67500,6750,1,2,NA,7,9,8,491,US,United States,0
465,NA,1,60,1,NA,NA,NA,NA,NA,NA,3,3.1,1,NA,2.8,1,NA,1,45,campus supervisor,2,NA,45000,6500,2,1,5,5,5,6,461,US,United States,0
90,25.9011.00,2,26,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3.5,1,NA,1,40,Media Specialist,2,NA,28000,4500,1,2,NA,6,7,6,90,US,United States,0
928,25.2031.00,2,41,1,NA,NA,NA,NA,NA,NA,5,NA,1,NA,3.5,1,NA,1,40,Teacher,2,NA,40000,5300,2,2,NA,6,4,8,918,US,United States,0
466,43.4181.00,2,28,1,NA,NA,NA,NA,NA,NA,5,4.75,2,5,3,1,NA,1,40,Reservation Specialsit,2,NA,26000,2600,1,2,NA,5,6,5,462,US,United States,0
444,41.4012.00,2,29,NA,1,NA,NA,NA,NA,NA,2,3.8,1,NA,NA,2,4,1,40,sales,2,NA,40000,4000,1,2,NA,5,5,5,440,US,United States,0
164,11.1021.00,1,66,1,NA,NA,NA,NA,NA,NA,5,3.6,1,NA,3.84,1,NA,2,NA,"Retired, but was general manager of software compa",1,200,65,65,2,1,3,8,6,8,164,US,United States,0
1055,41.4011.00,2,27,NA,1,NA,NA,NA,NA,NA,4,3.6,1,NA,3.8,1,NA,1,25,Associate,2,NA,NA,NA,1,1,2,6,7,8,1044,US,United States,0
155,41.4012.00,1,30,NA,NA,NA,1,NA,NA,NA,4,3,1,NA,3,1,NA,1,40,salesman,2,NA,48000,6900,2,1,1,4,5,4,155,US,United States,0
1247,43.3011.00,2,61,1,NA,NA,NA,NA,NA,NA,5,3,1,NA,3.2,1,NA,1,44,Acounts Receivable Specialst/Short pay,2,NA,35700,6500,2,1,4,6,6,8,1214,US,United States,0
1252,27.3034.04,2,32,1,NA,NA,NA,NA,NA,NA,3,3.7,1,NA,4,1,NA,1,30,Copywriter,2,NA,30000,9800,2,1,3,6,6,5,1217,US,United States,0
784,25.2031.00,1,27,1,NA,NA,NA,NA,NA,NA,6,3,1,NA,3.2,1,NA,1,40,Teacher,2,NA,12000,1200,1,2,NA,6,8,7,776,JP,Japan,2
488,NA,2,48,1,NA,NA,NA,NA,NA,NA,4,2.9,1,NA,3.5,1,NA,1,20,Independent Contrator,2,NA,NA,NA,2,1,3,8,7,9,484,US,United States,0
963,21.1014.00,2,31,1,NA,NA,NA,NA,NA,NA,6,NA,1,NA,3.64,1,NA,1,57,Disability Specialist,2,NA,NA,NA,2,2,NA,7,6,5,953,US,United States,0
594,53.7062.00,1,28,1,NA,NA,NA,NA,NA,NA,5,3.9,1,NA,4,1,NA,1,25,Warehouse worker,2,NA,NA,NA,2,2,NA,5,6,6,590,US,United States,0
1108,51.9198.00,1,24,1,NA,NA,NA,1,NA,NA,2,4,1,NA,NA,2,0,1,30,Production,1,10,NA,NA,1,2,NA,7,7,8,1096,US,United States,0
1052,NA,2,47,NA,1,NA,NA,NA,NA,NA,5,3.1,1,NA,2.99,1,NA,2,NA,homemaker,1,4,80000,8000,2,1,3,7,8,6,1041,US,United States,0
319,25.9031.00,2,74,1,NA,NA,NA,NA,NA,NA,6,3.5,1,NA,3.5,1,NA,1,21,education consultant,2,NA,30000,3000,1,2,NA,3,4,4,317,US,United States,0
1208,NA,2,53,1,NA,NA,NA,NA,NA,NA,4,306,1,NA,308,1,NA,1,20,paraprofphisonal,2,NA,NA,NA,2,1,3,5,5,5,1181,US,United States,0
1209,NA,2,53,1,NA,NA,NA,NA,NA,NA,4,306,1,NA,308,1,NA,1,20,paraprofphisonal,2,NA,NA,NA,2,1,3,5,5,5,1181,US,United States,0
915,11.1021.00,2,56,1,NA,NA,NA,NA,NA,NA,5,3.2,1,NA,3,1,NA,1,20,manager,1,4,NA,NA,1,1,2,6,5,6,905,US,United States,0
1180,41.4012.00,2,22,1,NA,NA,NA,NA,NA,NA,5,3.7,1,NA,3.4,1,NA,1,45,Sales,2,NA,10000,1000,1,2,NA,4,6,2,1156,US,United States,0
862,NA,2,62,1,NA,NA,NA,NA,NA,NA,5,3.8,1,NA,3.5,1,NA,2,NA,Retired,2,NA,75000,8500,2,1,2,7,8,9,853,US,United States,0
581,NA,2,27,1,NA,NA,NA,NA,NA,NA,4,3.2,1,NA,4,1,NA,2,NA,N/A,2,NA,NA,NA,1,2,NA,3,2,2,577,US,United States,0
391,11.1011.00,1,53,NA,NA,1,NA,NA,NA,NA,6,2.8,1,NA,2.8,1,NA,1,35,Owner,1,1,NA,NA,1,2,NA,8,8,8,388,US,United States,0
554,11.1011.00,2,42,1,NA,NA,NA,NA,NA,NA,3,3.5,1,NA,2,1,NA,1,15,Executive Director,1,6,NA,NA,2,1,2,7,8,8,550,US,United States,0
650,25.2031.00,2,23,1,NA,NA,NA,NA,NA,NA,3,3.3,1,NA,3,1,NA,1,24,Substitute Teacher,2,NA,NA,NA,2,1,1,7,6,4,644,US,United States,0
829,29.1141.00,2,24,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,3.4,1,NA,1,40,rn,2,NA,60000,6000,1,2,NA,7,6,8,820,US,United States,0
654,NA,2,39,1,NA,NA,NA,1,NA,NA,3,3.5,1,NA,2.7,1,NA,2,NA,n/a,2,NA,NA,NA,2,1,1,4,3,5,648,US,United States,0
807,NA,2,50,1,1,NA,1,1,NA,NA,4,3.5,1,NA,3.5,1,NA,1,42,self employed,2,NA,12000,1200,3,2,NA,6,7,9,799,US,United States,0
806,39.9011.00,2,63,1,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,1,40,childcare provider,2,NA,NA,NA,2,1,4,6,6,6,798,US,United States,0
742,43.5081.01,1,23,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,3.2,1,NA,1,36,trader joe's crew member,2,NA,NA,NA,1,2,NA,4,4,6,734,US,United States,0
124,47.2031.01,1,63,1,NA,NA,NA,NA,NA,NA,5,3.75,1,NA,3.8,1,NA,1,40,carpenter,1,3,NA,NA,1,2,NA,4,4,7,124,US,United States,0
243,21.1021.00,2,52,1,NA,NA,NA,NA,NA,NA,4,3.45,1,NA,3.5,1,NA,1,40,Family Support Worker,2,NA,NA,NA,2,2,NA,7,7,8,243,US,United States,0
247,41.2011.00,1,58,1,NA,NA,NA,NA,NA,NA,3,4,1,NA,3.3,1,NA,1,35,cashier,2,NA,12000,3000,2,1,3,6,6,5,243,US,United States,0
43,17.2061.00,1,30,NA,1,NA,NA,NA,NA,NA,5,3.21,1,NA,3.67,1,NA,1,42,Computer Network Engineer,2,NA,79000,9400,2,1,1,7,7,6,43,US,United States,0
623,NA,1,20,1,NA,NA,NA,1,NA,NA,3,2.8,1,NA,2.32,1,NA,2,NA,Unemployed,2,NA,0,6500,1,2,NA,5,6,5,619,US,United States,0
766,NA,2,38,1,NA,NA,NA,NA,NA,NA,2,3.8,1,NA,0,2,0,2,NA,HOMEMAKER,2,NA,0,2800,2,1,1,2,2,2,758,US,United States,0
709,NA,1,18,1,NA,NA,NA,NA,NA,NA,3,2.8,1,NA,3,1,NA,1,NA,unemployed,2,NA,0,1150,1,2,NA,5,7,1,703,US,United States,0
781,39.5012.00,2,33,NA,1,NA,NA,NA,NA,NA,3,3.8,1,NA,3.2,1,NA,1,30,Cosmetologists,2,NA,NA,NA,1,1,8,6,5,7,773,US,United States,0
1216,41.2031.00,1,29,1,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,1,NA,1,30,Sales associate,2,NA,NA,NA,1,2,NA,4,4,4,1187,US,United States,0
630,35.2014.00,1,38,1,NA,NA,NA,NA,NA,NA,3,2.8,1,NA,3.2,1,NA,1,40,line cook,2,NA,18000,3200,2,1,1,4,5,3,626,US,United States,0
977,13.1031.02,2,49,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3.7,1,NA,1,40,claims examiner,2,NA,65000,6500,2,1,7,6,6,5,967,US,United States,0
906,31.9094.00,2,37,NA,NA,NA,1,NA,NA,NA,4,3,1,NA,3.5,1,NA,1,50,Medical Transcriptionist,2,NA,NA,NA,3,2,NA,6,3,6,897,US,United States,1
619,43.4171.00,2,24,1,NA,NA,NA,NA,NA,NA,5,3.9,1,NA,3.75,1,NA,1,50,Receptionist/PA,2,NA,NA,NA,2,2,NA,4,4,2,615,US,United States,0
382,25.2031.00,2,58,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3.5,1,NA,1,28,teacher,2,NA,15000,7000,2,1,2,6,7,9,379,US,United States,0
259,45.4011.00,2,35,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,3.4,1,NA,1,10,Volunteer naturalist,2,NA,0,NA,2,2,NA,8,6,3,258,US,United States,1
645,53.3033.00,1,36,1,NA,NA,NA,NA,NA,NA,5,3.75,1,NA,3.8,1,NA,1,40,Transportation Generalist Senior,2,NA,NA,NA,2,1,1,5,7,8,640,US,United States,0
536,11.3051.01,1,50,NA,NA,NA,1,NA,NA,NA,5,3.2,1,NA,3.6,1,NA,1,50,Quality Systems Manager,1,23,72500,9950,2,1,3,8,7,8,532,US,United States,0
460,NA,2,22,NA,1,NA,NA,NA,NA,NA,3,2.6,1,NA,1.5,1,NA,1,30,SOLDIER,2,NA,12000,1200,1,2,NA,2,1,8,456,US,United States,0
992,27.3042.00,2,34,1,NA,NA,NA,NA,NA,NA,6,3.6,1,NA,3.2,1,NA,1,40,Technical Writer II,2,NA,NA,NA,3,2,NA,5,4,3,982,US,United States,0
279,11.1011.00,1,43,1,NA,NA,NA,NA,NA,NA,3,3.2,1,NA,3,1,NA,1,55,CEO,1,5,85000,1150,2,1,2,6,7,9,278,US,United States,0
504,15.1199.10,2,60,1,NA,NA,NA,NA,NA,NA,4,2,1,NA,3.75,1,NA,1,20,SEO Writer,2,NA,NA,NA,3,1,4,3,3,10,500,US,United States,0
87,13.1141.00,2,30,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3.6,1,NA,1,40,Benefits Specialist,2,NA,35000,9950,2,2,NA,5,5,4,87,US,United States,0
860,11.1011.00,1,48,1,NA,NA,NA,NA,NA,NA,5,3.3,1,NA,2.9,1,NA,1,45,Chief,1,700,110000,1250,2,1,2,7,7,9,851,US,United States,0
665,NA,1,20,1,NA,NA,1,NA,NA,NA,2,4,1,NA,NA,2,NA,2,NA,n/a,2,NA,NA,9000,1,2,NA,5,5,1,659,US,United States,0
463,43.4051.00,2,23,1,NA,NA,NA,NA,NA,NA,2,3.6,1,NA,0,2,0,1,40,Customer Service Agent,2,NA,NA,NA,2,2,NA,7,7,3,459,US,United States,0
890,37.1011.00,2,35,1,NA,NA,NA,NA,NA,NA,2,3.2,1,NA,NA,2,NA,2,NA,housekeeping supervisor,1,15,NA,NA,2,2,NA,6,7,3,881,US,United States,0
943,39.2021.00,2,25,1,NA,NA,NA,NA,NA,NA,6,3.83,1,NA,3.66,1,NA,1,40,Kennel tech,2,NA,20000,2000,1,2,NA,3,3,4,933,US,United States,0
752,27.3022.00,2,47,1,NA,NA,NA,NA,NA,NA,6,3.25,1,NA,3.48,1,NA,1,45,Staff writer,2,NA,54000,5400,3,2,NA,5,5,8,744,US,United States,0
72,NA,1,57,1,NA,NA,NA,NA,NA,NA,5,3,2,NA,3.1,1,NA,2,NA,unemployed,2,NA,0,1000,1,2,NA,1,1,1,72,US,United States,0
451,NA,2,63,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2,0,2,NA,unemployed,2,NA,9000,9000,3,1,6,2,2,1,447,US,United States,0
24,NA,2,37,1,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,1,NA,2,NA,Not applicable. I freelance on MTurk and also writ,2,NA,NA,NA,1,2,NA,4,4,1,24,US,United States,0
134,NA,1,21,NA,1,NA,NA,NA,NA,NA,3,3,2,5,3.1,1,NA,2,NA,n/a/,2,NA,0,NA,1,2,NA,4,4,5,134,US,United States,0
151,25.2031.00,2,30,1,NA,NA,NA,NA,NA,NA,5,3.8,1,NA,3.8,1,NA,1,40,teacher,2,NA,45000,6000,2,2,NA,6,5,5,151,US,United States,0
150,NA,1,30,1,NA,NA,1,NA,NA,NA,5,3.35,1,NA,3.8,1,NA,1,42,Subject Matter Expert,2,NA,71879,7187,1,2,NA,4,4,3,150,US,United States,0
1033,21.1022.00,2,22,1,NA,NA,NA,NA,NA,NA,6,4.83,2,5,3.41,1,NA,1,20,Respite Care Worker,2,NA,NA,NA,1,2,NA,7,9,7,1022,US,United States,0
446,19.1031.03,2,28,1,NA,NA,NA,NA,NA,NA,6,3.9,1,NA,4,1,NA,1,45,Park Interpreter,1,4,32000,7500,2,1,1,7,9,7,442,US,United States,0
877,53.3033.00,1,48,1,NA,NA,NA,NA,NA,NA,3,2.7,1,NA,NA,NA,NA,2,NA,driver,2,NA,7000,1300,2,2,NA,1,3,1,868,US,United States,0
672,NA,2,48,1,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,2,NA,2,NA,n/a,2,NA,0,NA,2,2,NA,5,5,5,666,US,United States,0
86,11.1021.00,1,64,NA,NA,NA,1,NA,NA,NA,1,NA,2,3,0,2,3,2,NA,General Manager,1,32,48200,4980,2,2,NA,4,4,8,86,US,United States,0
713,NA,2,26,1,NA,NA,NA,NA,NA,NA,5,3.8,1,NA,3.9,1,NA,2,NA,stay at home mom,2,NA,0,NA,2,1,2,4,8,8,707,US,United States,0
118,NA,2,32,NA,1,NA,NA,NA,NA,NA,3,3.2,1,NA,3,1,NA,1,40,currently self employed but I another job within t,2,NA,40000,4000,1,2,NA,7,6,10,118,US,United States,0
1045,NA,2,29,1,NA,NA,NA,NA,NA,NA,3,2.8,1,NA,2.5,1,NA,2,NA,Unemployed,2,NA,NA,NA,1,2,NA,7,7,7,1034,US,United States,0
690,13.2011.02,2,23,NA,1,NA,NA,NA,NA,NA,3,3.4,2,NA,2.6,2,NA,1,25,Auditor,2,NA,16454,1866,1,2,NA,2,1,2,684,US,United States,0
751,41.2011.00,2,29,1,NA,NA,NA,NA,NA,NA,3,3.6,1,NA,3.8,1,NA,1,45,cashier,1,3,15000,1600,1,1,2,4,4,7,743,US,United States,0
1087,NA,2,32,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3.6,1,NA,1,40,plan builder,2,NA,38000,7000,2,1,1,6,7,7,1076,US,United States,0
1021,13.2011.01,2,25,1,NA,NA,NA,NA,NA,NA,5,3.4,1,NA,3.6,1,NA,1,50,accountant,2,NA,45000,1000,1,2,NA,6,6,5,1010,US,United States,0
497,15.2031.00,1,34,1,NA,NA,NA,NA,NA,NA,5,3.85,1,NA,3.7,1,NA,1,45,Operations Research Analyst,2,NA,85000,1150,1,2,NA,6,6,6,493,US,United States,0
1099,43.4051.00,2,20,1,NA,NA,NA,NA,NA,NA,3,3.3,1,NA,3.6,1,NA,1,20,Customer Service,2,NA,NA,NA,1,2,NA,4,5,2,1087,US,United States,0
1238,11.3051.01,1,28,NA,NA,NA,1,NA,NA,NA,6,3.3,1,NA,3.2,1,NA,1,40,QA,1,20,NA,NA,1,2,NA,5,8,7,1205,US,United States,0
708,13.1121.00,2,44,NA,NA,NA,1,NA,NA,NA,5,2.7,1,NA,3.8,1,NA,1,40,Director of conferences,1,5,82000,1520,2,1,1,6,7,8,702,US,United States,0
219,15.1131.00,1,30,1,NA,NA,NA,NA,NA,NA,5,3,1,NA,3,1,NA,1,40,software engineer,2,NA,43000,4300,1,2,NA,3,3,2,219,ZZ,Unknown,0
60,NA,1,38,1,NA,NA,NA,NA,NA,NA,5,3.95,1,NA,3.9,1,NA,1,50,ETl Hardlines,1,24,49800,4980,1,1,1,3,2,4,60,ZZ,Unknown,0
852,49.3023.01,1,25,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,3.6,1,NA,1,50,Mechanic,1,6,50000,7500,2,2,NA,7,7,7,843,ZZ,Unknown,0
394,29.2099.06,2,60,1,NA,NA,NA,NA,NA,NA,6,3.2,1,NA,2.9,1,NA,1,40,Radiologic tech,2,NA,NA,NA,2,1,4,7,6,7,391,US,United States,0
1042,43.6011.00,2,27,NA,NA,1,NA,NA,NA,NA,5,3.8,1,NA,3.14,1,NA,1,24,Administrative Assistant // Usher,2,NA,NA,NA,1,2,NA,7,6,2,1031,US,United States,0
1273,43.9021.00,1,33,1,NA,NA,NA,NA,NA,NA,5,93,2,100,3.34,1,NA,1,45,Data Conversion Specialist,2,NA,40000,4000,1,2,NA,4,4,2,1230,US,United States,0
738,NA,1,63,NA,1,NA,NA,NA,NA,NA,3,NA,2,NA,NA,2,NA,2,NA,Unemployed,2,NA,NA,NA,3,1,1,3,3,3,730,US,United States,0
775,25.9031.01,2,22,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3.9,1,NA,1,40,Instructional Designer,2,NA,38000,3800,1,2,NA,7,4,2,767,US,United States,0
677,27.1024.00,1,29,1,NA,NA,NA,NA,NA,NA,4,3.6,1,NA,NA,2,NA,1,36,Graphic Designer,2,NA,28000,5500,2,1,1,3,5,4,671,US,United States,0
568,11.1021.00,1,60,NA,NA,NA,1,NA,NA,NA,3,3,1,NA,3.1,1,NA,1,45,Supervisor,1,7,62000,1190,2,1,2,6,9,8,564,US,United States,0
269,31.9091.00,2,26,NA,NA,1,NA,NA,NA,NA,5,3.5,1,NA,3.2,1,NA,1,20,Dental assistant,2,NA,NA,NA,1,2,NA,7,8,5,268,US,United States,0
814,43.4051.00,2,43,1,NA,NA,NA,NA,NA,NA,4,3,1,NA,3.8,1,NA,2,NA,Customer Service,2,NA,NA,NA,1,1,2,3,3,1,806,US,United States,0
770,35.3031.00,2,27,1,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,1,NA,1,32,Server,2,NA,NA,NA,2,1,1,7,6,8,762,US,United States,0
755,NA,1,32,1,NA,NA,NA,NA,NA,NA,5,3.4,1,NA,3.8,1,NA,2,NA,not employed,2,NA,25000,4000,2,2,NA,3,2,10,747,US,United States,0
1035,21.1014.00,2,32,1,NA,NA,NA,NA,NA,NA,6,3.7,1,NA,3,1,NA,1,40,Counselor,2,NA,NA,NA,2,1,2,7,8,5,1024,US,United States,0
885,29.1141.04,1,29,NA,NA,1,NA,NA,NA,NA,9,4,1,NA,3.5,1,NA,1,50,associate clinician,2,NA,65000,7700,1,2,NA,5,3,2,876,US,United States,0
361,43.5051.00,2,53,1,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,1,NA,1,25,postal clerk,2,NA,NA,NA,3,1,1,4,5,2,359,US,United States,0
350,27.3043.05,1,48,NA,NA,NA,1,NA,NA,NA,5,3.5,1,NA,3.45,1,NA,1,10,Freelancer,2,NA,NA,NA,1,2,NA,5,7,6,348,US,United States,0
1014,11.1011.00,1,32,1,NA,NA,NA,NA,NA,NA,6,3.5,1,NA,2.8,1,NA,1,61,Plans and policy chief,1,3,84000,1500,2,1,3,7,4,6,1003,US,United States,0
545,19.4061.00,1,45,NA,NA,1,NA,NA,NA,NA,4,3,1,NA,3.8,1,NA,1,40,Research Specialist,2,NA,NA,NA,2,1,1,5,5,6,541,US,United States,0
493,39.2011.00,2,48,1,NA,NA,NA,NA,NA,NA,5,3,1,NA,2.66,1,NA,1,40,dog trainer,2,NA,NA,NA,2,2,NA,4,5,6,489,US,United States,0
297,13.2051.00,1,40,NA,NA,1,NA,NA,NA,NA,6,4,1,NA,3.8,1,NA,1,40,Financial Analsyt,2,NA,85000,8500,1,2,NA,8,9,8,295,US,United States,0
480,11.2021.00,2,27,NA,NA,1,NA,NA,NA,NA,5,3,1,NA,3,1,NA,1,40,marketing officer,2,NA,40000,1400,2,2,NA,6,4,6,476,PH,Philippines,0
101,43.4051.00,1,30,NA,NA,1,NA,NA,NA,NA,5,3.75,1,NA,3.5,1,NA,1,40,Customer Service Representative,2,NA,30000,5000,1,2,NA,4,6,6,101,NP,Nepal,0
528,NA,1,43,1,NA,NA,NA,NA,NA,NA,5,3,1,NA,2.8,1,NA,2,NA,retired,1,50,100000,1000,2,1,1,7,8,7,524,TH,Thailand,0
363,11.1011.00,1,38,1,NA,NA,NA,NA,NA,NA,6,3.9,1,NA,4.86,1,NA,1,50,Vice President,1,5,153000,1530,2,1,2,9,9,7,361,US,United States,0
212,43.6014.00,2,33,1,NA,NA,1,NA,NA,NA,6,2,1,NA,3.33,1,NA,1,20,Assistant,2,NA,NA,NA,2,2,NA,5,5,3,212,US,United States,0
1217,15.1134.00,1,30,1,NA,NA,NA,NA,NA,NA,5,2.2,1,NA,3.14,1,NA,1,39,Digital Editor,2,NA,65000,1110,2,2,NA,7,7,7,1188,US,United States,0
607,29.1051.00,2,30,1,NA,NA,NA,NA,NA,NA,7,4,1,NA,3.8,1,NA,1,50,pharmacist in charge,1,2,118000,1180,2,2,NA,6,7,8,603,US,United States,0
88,43.3011.00,1,46,1,NA,NA,NA,NA,NA,NA,4,3.8,1,NA,3.6,1,NA,1,40,Collections Specialist,2,NA,29000,3900,3,1,1,4,5,5,88,US,United States,0
661,13.2071.01,2,25,1,NA,NA,NA,NA,NA,NA,6,4,1,NA,3.86,1,NA,1,40,Financial Aid Counselor,2,NA,NA,NA,1,2,NA,5,6,4,655,US,United States,0
714,11.1021.00,2,39,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,3.8,1,NA,1,40,Associate Director,1,0,100000,2000,2,1,1,8,7,6,708,US,United States,0
695,43.6011.00,2,32,1,NA,NA,NA,NA,NA,NA,6,3.7,1,NA,3.75,1,NA,1,20,Administrative assistant,2,NA,NA,NA,2,1,1,5,7,6,689,US,United States,0
657,43.6013.00,2,32,1,NA,NA,NA,NA,NA,NA,5,4.3,1,NA,3.8,1,NA,1,40,Registrations Specialist,2,NA,NA,NA,1,2,NA,4,3,2,651,US,United States,0
892,43.1011.00,2,60,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,NA,2,NA,1,40,Administrative support,2,NA,NA,NA,2,1,2,7,9,7,883,US,United States,0
894,21.1012.00,2,30,1,NA,NA,NA,NA,NA,NA,6,3.2,1,NA,3.85,1,NA,1,40,Academic Adviser,2,NA,NA,NA,1,2,NA,4,6,3,885,US,United States,0
978,15.1143.00,1,28,1,NA,1,NA,NA,NA,NA,5,4.3,1,NA,2.01,1,NA,1,55,LAN/WAN Engineer,2,NA,56800,5680,2,2,NA,6,3,5,968,US,United States,1
1103,25.1191.00,1,29,1,NA,NA,NA,NA,NA,NA,6,3,1,NA,3.63,1,NA,1,50,Graduate Assistant,2,NA,NA,NA,2,2,NA,5,3,5,1091,US,United States,0
1048,19.4061.00,1,29,1,NA,NA,NA,NA,NA,NA,6,3.6,1,NA,3.3,1,NA,1,30,Research Assistant,1,8,NA,NA,2,2,NA,8,7,7,1037,US,United States,0
160,25.3099.02,2,22,1,NA,NA,NA,NA,NA,NA,5,3.8,1,NA,3.7,1,NA,1,20,tutor,2,NA,NA,NA,1,2,NA,6,4,4,160,CA,Canada,0
1070,15.1131.00,1,21,NA,NA,1,NA,NA,NA,NA,3,3.63,1,NA,3.43,1,NA,1,25,Software Engineer,2,NA,10000,1000,1,2,NA,4,4,6,1059,US,United States,0
53,25.9031.00,2,27,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,3.2,1,NA,1,45,Coodinator,2,NA,53000,1000,2,2,NA,6,6,5,53,US,United States,0
551,15.1199.09,1,34,NA,NA,1,NA,NA,NA,NA,5,3,1,NA,3.1,1,NA,1,40,IT Coordinator,2,NA,NA,NA,1,2,NA,6,3,6,547,US,United States,0
321,39.9032.00,1,27,1,NA,NA,1,NA,NA,NA,6,3.89,1,NA,3.67,1,NA,1,50,Aquatics Coordinator,1,100,49000,4900,2,1,2,6,6,7,319,US,United States,0
566,25.1191.00,2,24,1,NA,NA,NA,NA,NA,NA,6,4,1,NA,4,1,NA,1,25,graduate assistant,2,NA,NA,NA,2,2,NA,7,7,4,562,US,United States,0
721,35.2011.00,1,18,1,NA,NA,NA,NA,NA,NA,3,3.6,2,NA,1.5,1,NA,1,25,Crew Member,2,NA,12480,6000,1,2,NA,4,6,7,715,US,United States,0
970,11.1021.00,1,32,1,NA,NA,NA,NA,NA,NA,5,3.8,1,NA,3.1,1,NA,1,60,Manager,1,4,104,150,2,2,NA,6,6,4,960,US,United States,0
